MID,DISCIPL,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8403000098,ZAW,BROKEN WHEEL PETTING FARM, , ,-111.93632,46.64311,3900 WYLIE DR,HELENA,MT,59602
8403000099,HST,EVELYN CAMERON HERITAGE,4066354966,HTTP://WWW.EVELYNCAMERONHERITAGEINC.ORG/,-105.59335,46.88769,PO BOX 441,TERRY,MT,59349
8403000115,HST,ROCKY MOUNTAIN MUSEUM OF MILITARY HISTORY,4065495346,HTTP://WWW.FORTMISSOULA.ORG/,-113.99102,46.87129,PO BOX 7263,MISSOULA,MT,59807
8403000117,HST,VICTOR HERITAGE MUSEUM,4066423997,HTTP://VICTORHERITAGEMUSEUM.ORG/,-114.14916,46.41742,125 S BLAKE STREET,VICTOR,MT,59875
8403000125,ART,BIGFORK MUSEUM OF ART & HISTORY,4068376927,HTTP://BIGFORKMUSEUM.ORG/,-114.07301,48.06262,525 ELECTRIC AVE,BIGFORK,MT,59911
8403000131,ART,MEHMKE STEAM TRACTOR MUSEUM,3077512051,HTTP://WWW.MEHMKE.ORG/,-112.65281,45.20871,8244 US 87,GREAT FALLS,MT,59725
8403000136,HST,BEAVERHEAD COUNTY MUSEUM ASSOCIATION,4066835027,HTTP://WWW.BEAVERHEADCOUNTYMUSEUM.ORG,-112.65281,45.20871,PO BOX 265,DILLON,MT,59725
8403000137,ART,PARK COUNTY ARTS,4062226510,HTTP://WWW.PCFADANFORTH.ORG/,-110.57761,45.66182,106 N MAIN STREET PO BOX 1341,LIVINGSTON,MT,59047
8403000154,ART,ZOOTOWN ARTS COMMUNITY CENTER,4065497555,HTTP://WWW.ZOOTOWNARTS.COM,-113.97722,46.88107,235 NORTH LST ST WEST,MISSOULA,MT,59802
8403000155,ART,BOZEMAN ART MUSEUM, ,HTTP://BOZEMANARTMUSEUM.ORG/,-111.06835,45.70115,PO BOX 10547,BOZEMAN,MT,59719
8403000161,ART,HOCKADAY MUSEUM OF ART,4067555268,HTTP://WWW.HOCKADAYMUSEUM.ORG,-114.30947,48.19535,302 2ND AVE E,KALISPELL,MT,59901
8403000162,ART,LEWISTOWN ART CENTER,4065358278,HTTP://LEWISTOWNARTCENTER.ORG,-109.4261,47.0652,323 W MAIN ST,LEWISTOWN,MT,59457
8403000167,ART,LIBERTY VILLAGE ARTS CENTER AND GALLERY,4067595652,HTTP://VISITMT.COM/LISTINGS/GENERAL/ART-GALLERY/LIBERTY-VILLAGE-ARTS-CENTER-AND-GALLERY.HTML,-110.97243,48.63881,410 MAIN STREET,CHESTER,MT,59522
8403000172,HST,HISTORICAL MUSEUM AT FORT MISSOULA,4067283476,HTTP://WWW.FORTMISSOULAMUSEUM.ORG/INDEX.PHP,-114.08386,46.85935,3400 CAPTAIN RAWN WAY,MISSOULA,MT,59804
8403000190,ZAW,ZOOMONTANA,4066528100,HTTP://WWW.ZOOMONTANA.ORG/,-108.6179,45.73198,2100 S SHILOH RD,BILLINGS,MT,59106
8403000192,ART,PRAIRIE COUNTY MUSEUM AND EVELYN CAMERON GALLERY,4066354040,HTTP://VISITMT.COM/LISTINGS/GENERAL/MUSEUM/PRAIRIE-COUNTY-MUSEUM-AND-EVELYN-CAMERON-GALLERY.HTML,-105.59335,46.88769,101 SOUTH LOGAN,TERRY,MT,59349
8403000196,ART,MARIAS MUSEUM OF HISTORY AND ART,4064242551, ,-111.86993,48.50622,1129 1ST STREET N,SHELBY,MT,59474
8403000205,HST,SWEET GRASS COUNTY MUSEUM SOCIETY,4069325126, ,-109.92907,45.85103,90 FRONTAGE ROAD,BIG TIMBER,MT,59011
8403000207,HST,MIRACLE OF AMERICA STORY, , ,-114.11456,47.68005,36094 MEMORY LN,POLSON,MT,59860
8403000213,HST,NATIONAL MUSEUM OF FOREST SERVICE HISTORY,4065416374, ,-114.02251,46.85649,1615 S CATLIN STREET,MISSOULA,MT,59806
8403000215,HST,LAUREL MUSEUM, , ,-108.76934,45.67362,PO BOX 7,LAUREL,MT,59044
8403000217,SCI,AMERICAN COMPUTER & ROBOTICS MUSEUM,4065821288,HTTP://WWW.COMPUSTORY.COM,-111.05476,45.68591,1283 N 14TH ST STE 201,BOZEMAN,MT,59715
8403000226,HST,GRANITE COUNTY MUSEUM AND CULTURAL CENTER,4068593020, ,-113.38391,46.27894,135 S SANSOME ST,PHILIPSBURG,MT,59858
8403000229,SCI,NORTHERN ROCKIES CHILDREN'S MUSEUM OF SCIENCE & TECHNOLOGY IN,4064571800, ,-112.03622,46.59755,995 CAROUSEL WAY,HELENA,MT,59601
8403000234,ART,HOLTER MUSEUM OF ART,4064426400,HTTP://WWW.HOLTERMUSEUM.ORG,-112.03645,46.59085,12 E LAWRENCE ST,HELENA,MT,59601
8403000240,NAT,RUDYARD MUSEUM,4063554383,HTTPS://RUDYARDMUSEUM.WORDPRESS.COM,-110.574,48.50613,110 MAIN STREET,RUDYARD,MT,59540
8403000243,HST,MUSEUM OF MOUNTAIN FLYING,4067213644,HTTP://WWW.MUSEUMOFMOUNTAINFLYING.ORG/,-114.08076,46.92362,5525 HWY 10 W,MISSOULA,MT,59808
8403000244,ART,MISSOULA ART MUSEUM,4067230447, ,-113.99241,46.87254,335 N PATTEE ST,MISSOULA,MT,59802
8403000246,HST,CUSTER BATTLEFIELD MUSEUM,4066382000, ,-107.26177,45.47109,PO BOX 200,GARRYOWEN,MT,59031
8403000262,HST,NINEPIPES MUSEUM OF EARLY MONTANA,4066443435,HTTP://NINEPIPESMUSEUM.ORG/,-114.05672,47.45238,69316 US HIGHWAY 93,CHARLO,MT,59824
8403000268,ZAW,MUSEUM OF MONTANA WILDLIFE HALL OF BRONZE, , ,-113.01049,48.55633,PO BOX 172,BROWNING,MT,59417
8403000277,HST,HISTORIC HILGER HOMESTEAD, , ,-112.02715,46.75412,8840 JACK PINE DR,HELENA,MT,59602
8403000287,ART,TRIGG-C M RUSSELL FOUNDATION, ,HTTPS://WWW.CMRUSSELL.ORG/,-111.28595,47.50996,400 13TH ST N,GREAT FALLS,MT,59401
8403000291,HST,WORLD MUSEUM OF MINING,4067237211,HTTP://WWW.MININGMUSEUM.ORG/,-112.53756,46.01153,155 MUSEUM WAY,BUTTE,MT,59703
8403000292,ART,YELLOWSTONE ART MUSEUM,4062566804,HTTP://WWW.ARTMUSEUM.ORG/,-108.50688,45.78532,401 NORTH 27TH STREET,BILLINGS,MT,59101
8403000299,CMU,CHILDREN'S MUSEUM OF MONTANA,4064526661,HTTP://WWW.CHILDRENSMUSEUMOFMONTANA.ORG,-111.30721,47.50442,22 RAILROAD SQ,GREAT FALLS,MT,59401
8403000300,NAT,FORT PECK PALEONTOLOGY,4065263539, ,-106.12701,47.9215,JOHN RABENBERG 643 REMUD,FORT PECK,MT,59223
8403000305,BOT,MONTANA AUDUBON CONSERVATION EDUCATION CENTER,4062945099,HTTP://WWW.MTACEC.ORG,-108.53692,45.74178,7026 S BILLINGS BLVD,BILLINGS,MT,59101
8403100010,ART,SHELDON MEMORIAL ART GALLERY AND SCULPTURE GARDEN,4024722461,HTTP://WWW.SHELDONARTMUSEUM.ORG,-96.71525,40.81652,12TH AND R STREET,LINCOLN,NE,68588
8403100029,ZAW,PIERSON WILDLIFE MUSEUM LEARNING CENTER,4028874212,HTTP://WWW.PIERSONWILDLIFEMUSEUMNELIGH.COM,-98.0285,42.1295,205 E 5TH ST,NELIGH,NE,68756
8403100040,HST,MUSEUM OF HIGH PLAINS,3083453661, ,-104.78288,40.71339,775 3RD STREET,NUNN,CO,80648
8403100044,HST,NEBRASKA NATIONAL TRAILS MUSEUM,3082842000, ,-101.71228,41.13469,715 VALLEY VIEW DR,OGALLALA,NE,69153
8403100046,ZAW,LA GRANDE ISLE ZOOLOGICAL PARK & BOTANICAL GARDEN, , ,-98.35916,40.90223,2103 WEST STOLLEY PARK ROAD,GRAND ISLAND,NE,68801
8403100064,HST,FREEDOM PARK,4024445900,http://omaha.net/places/freedom-park,-95.9403,41.25708,1819 FARNAM ST STE 701,OMAHA,NE,68110
8403100094,BOT,BLAIR CITY PARKS AND ARBORETUM,4024264191, ,-96.13603,41.54254,218 SOUTH 16TH STREET,BLAIR,NE,68008
8403100105,SCI,NEBRASKA UFO MUSEUM,4024635059, ,-98.40193,40.57874,539 S BALTIMORE AVE,HASTINGS,NE,68901
8403100111,ART,BONE CREEK ART MUSEUM,4023674488,HTTP://BONECREEK.ORG,-97.12841,41.25383,575 E ST,DAVID CITY,NE,68632
8403100140,HST,LODGEPOLE DEPOT MUSEUM,3084835353, ,-102.62926,41.14915,911 BONDEGARD ST,LODGEPOLE,NE,69149
8403100146,BOT,RIVER COUNTRY NATURE CENTER,4028733411,HTTP://WWW.RIVERCOUNTRYNATURECENTER.ORG/,-95.8526,40.67623,114 SOUTH 6TH STREET,NEBRASKA CITY,NE,68410
8403100148,HST,ROBERT HENRI MUSEUM,3087844154,HTTP://WWW.ROBERTHENRIMUSEUM.ORG,-99.97635,40.86534,PO BOX 355,COZAD,NE,69130
8403100154,HST,HEARTLAND MUSEUM OF MILITARY VEHICLES,3083242393,HTTP://WWW.HEARTLANDMUSEUM.COM,-99.72988,40.76735,606 HEARTLAND RD,LEXINGTON,NE,68850
8403100166,ART,KANEKO,4023413800,HTTP://THEKANEKO.ORG/,-95.93073,41.25328,1111 JONES ST,OMAHA,NE,68102
8403100170,ART,CLASSIC CAR COLLECTION,3082341964,HTTP://WWW.CCCKEARNEY.COM/,-99.07475,40.69922,3600 US 30,KEARNEY,NE,68848
8403100172,HST,BUTLER COUNTY VETERANS MUSEUM, , ,-97.12439,41.25263,761 D STREET 1,DAVID CITY,NE,68632
8403100177,ART,JOSLYN ART MUSEUM,4023423300,HTTP://WWW.JOSLYN.ORG,-95.94557,41.26074,2200 DODGE ST,OMAHA,NE,68102
8403100179,ZAW,OMAHA ZOOLOGICAL SOCIETY,4027382052,HTTP://WWW.OMAHAZOO.COM,-95.92936,41.2247,3701 S 10TH ST,OMAHA,NE,68107
8403100181,ZAW,LINCOLN CHILDREN'S ZOO,4024756741,HTTP://WWW.LINCOLNZOO.ORG/,-96.68219,40.80113,1222 S 27TH ST,LINCOLN,NE,68502
8403100200,CMU,OMAHA CHILDREN'S MUSEUM,4023426164,HTTP://WWW.OCM.ORG,-95.94312,41.25483,500 S 20TH ST,OMAHA,NE,68102
8403100212,SCI,STRATEGIC AIR AND SPACE MUSEUM,4029443100,HTTP://SASMUSEUM.COM/,-96.32093,41.01541,28210 W PARK HWY,ASHLAND,NE,68003
8403100217,HST,CHAPPELL MUSEUM ASSOCIATION,3088743441, ,-102.42969,41.11713,FIFTH AND VINCENT STREET,CHAPPELL,NE,69129
8403100219,HST,NATIONAL MUSEUM OF ROLLER SKATING,4024837551,HTTP://WWW.ROLLERSKATINGMUSEUM.COM,-96.65454,40.79194,4730 SOUTH STREET,LINCOLN,NE,68506
8403100225,ART,BEMIS CENTER FOR CONTEMPORARY ARTS,4023417130,HTTP://WWW.BEMISCENTER.ORG,-95.93236,41.25263,724 S 12TH ST,OMAHA,NE,68102
8403100240,HST,BURT COUNTY MUSEUM,4023741505, ,-96.22262,41.78281,PO BOX 125,TEKAMAH,NE,68061
8403100247,CMU,LINCOLN CHILDREN'S MUSEUM,4024774000,HTTP://WWW.LINCOLNCHILDRENSMUSEUM.ORG/,-96.70024,40.81505,1420 P ST,LINCOLN,NE,68508
8403100249,HST,FARM AND RANCH MUSEUM, ,HTTP://WWW.FARMANDRANCHMUSEUM.COM,-103.69059,41.82166,2930 OLD OREGON TRL,GERING,NE,69341
8403100254,NAT,WYOBRASKA NATURAL HISTORY MUSEUM,3084367104,HTTP://WWW.WYOBRASKAWILDLIFEMUSEUM.COM,-103.65848,41.83033,950 U ST,GERING,NE,69341
8403100264,ZAW,NORTHEAST NEBRASKA ZOOLOGICAL SOCIETY,4028932002, ,-98.0466,42.29282,51891 AVE 864 RD,ROYAL,NE,68773
8403100285,CMU,NORTH PLATTE AREA CHILDREN'S MUSEUM,3085323512,HTTP://NPCHILDRENSMUSEUM.COM/,-100.76364,41.13561,314 N JEFFERS ST,NORTH PLATTE,NE,69103
8403100287,HST,WINTER QUARTERS MILL MUSEUM,4025511233,HTTP://FLORENCEMILL.ORG/,-95.96277,41.34343,9102 NORTH 30TH STREET,OMAHA,NE,68112
8403100290,CMU,YORK AREA CHILDREN'S MUSEUM,4023637411,HTTP://WWW.YORKAREACHILDRENSMUSEUM.ORG,-97.59055,40.86702,612 NEBRASKA AVENUE,YORK,NE,68467
8403100299,ART,KENFIELD GALLERY,3082849996,HTTP://WWW.PETRIFIEDWOODGALLERY.COM/,-101.71668,41.12976,418 EAST IST STREET,OGALLALA,NE,69153
8403100320,HST,WASHINGTON COUNTY HISTORICAL ASSOCIATION - MUSEUM,4024685740,HTTP://WWW.WCHAMUSEUM.COM/INDEX.PHP,-96.02646,41.45569,102 N 14TH STREET,FORT CALHOUN,NE,68023
8403100321,HST,MUSEUM ASSOCIATION OF THE AMERICAN FRONTIER,3084323843,HTTP://WWW.FURTRADE.ORG/,-102.93041,42.8248,6321 HIGHWAY 20,CHADRON,NE,69337
8403100347,HST,CREIGHTON HISTORICAL CENTER,4023583377, ,-97.90502,42.46619,716 MAIN ST,CREIGHTON,NE,68729
8403100354,CMU,CHILDREN'S MUSEUM OF CENTRAL NEBRASKA,4024633300,HTTP://CMOCN.ORG/,-98.38512,40.58542,THE IMPERIAL MALL 12TH STREET & MARIAN ROAD,HASTINGS,NE,68902
8403100366,BOT,FONTENELLE NATURE ASSOCIATION,4027313140,HTTP://WWW.FONTENELLEFOREST.ORG,-95.91877,41.17881,1111 BELLEVUE BLVD NORTH,BELLEVUE,NE,68005
8403100367,BOT,GREEN HEARTS,4023448711,HTTP://WWW.GREENHEARTSINC.ORG,-96.15523,41.19531,15431 ADAMS STREET #304,OMAHA,NE,68137
8403100368,BOT,LINCOLN PARKS & RECREATION PIONEERS PARK NATURE CENTER,4024417939,HTTP://LINCOLN.NE.GOV/CITY/PARKS/NATURECENTER/INDEX.HTM,-96.6816,40.79903,2740 A ST,LINCOLN,NE,68502
8403100369,BOT,PRAIRIE LOFT CENTER FOR OUTDOOR LEARNING,4024630565,HTTP://WWW.PRAIRIELOFT.ORG,-98.38512,40.58542,PO BOX 1731,HASTINGS,NE,68902
8403100371,BOT,ROWE SANCTUARY AND AUDUBON CENTER,3084685282,HTTP://ROWE.AUDUBON.ORG,-98.88154,40.66956,44450 ELM ISLAND RD,GIBBON,NE,68840
8403200029,SCI,FLEISCHMANN PLANETARIUM,7757844812,HTTP://WWW.PLANETARIUM.UNR.EDU,-119.81613,39.54822,1650 N VIRGINIA ST,RENO,NV,89503
8403200046,ZAW,SAFE HAVEN RESCUE ZOO,7755387093, ,-118.08311,40.55061,NEVADA 400,IMLAY,NV,89418
8403200053,ART,GATEWAY GALLERY-A PUBLIC ARTCOLLECTION,7022550695, ,-115.29492,36.15369,9113 LAZY HILL CIR,LAS VEGAS,NV,89117
8403200059,HST,PINBALL HALL OF FAME,7025972627, ,-115.13684,36.14215,2620 S MARYLAND STE 241,LAS VEGAS,NV,89109
8403200071,HST,NEVADA AEROSPACE HALL OF FAME, , ,-115.10376,36.12299,3334 SOUTHRIDGE AVE,LAS VEGAS,NV,89121
8403200073,SCI,HENDERSON SPACE AND SCIENCE CENTER, , ,-114.98229,36.03021,200 S WATER ST,HENDERSON,NV,89015
8403200077,ZAW,BONNIE SPRINGS ZOO, ,HTTP://BONNIESPRINGS.COM,-115.40366,36.04804,16395 BLUE DIAMOND RD,BLUE DIAMOND,NV,89004
8403200082,SCI,NEVADA MUSEUM OF SCIENCE INDUSTRY & TECHNOLOGY, , ,-119.79602,39.52446,75 PRINGLE WAY,RENO,NV,89502
8403200085,HST,BURLESQUE HALL OF FAME,8886616465,HTTP://WWW.BURLESQUEHALL.COM/,-115.13951,36.16949,520 FREMONT STREET SUITE 120,LAS VEGAS,NV,89125
8403200086,ZAW,SAFARI LEARNING CENTER,7026500555, ,-115.18348,36.04712,7850 S DEAN MARTIN DR,LAS VEGAS,NV,89139
8403200098,ART,RENO AVIATION MUSEUM, , ,-119.71328,39.57274,1515 CANTINIA DR,SPARKS,NV,89436
8403200101,ART,NEVADA AVIATION MUSEUM, , ,-119.722,39.49692,6990 PEBBLE BEACH DR,RENO,NV,89502
8403200124,HST,CHURCHILL COUNTY MUSEUM,7754233677,HTTP://CCMUSEUM.ORG,-118.77774,39.46488,1050 S MAINE ST,FALLON,NV,89406
8403200125,ART,LAS VEGAS ART MUSEUM,7023608000,HTTP://WWW.LASVEGASARTMUSEUM.ORG/,-115.30537,36.14541,9600 W SAHARA AVENUE,LAS VEGAS,NV,89146
8403200129,HST,BOULDER CITY MUSEUM & HISTORICAL ASSOCIATION, ,HTTP://WWW.BCMHA.ORG,-114.8366,35.97801,1305 ARIZONA ST,BOULDER CITY,NV,89005
8403200133,HST,WHITE PINE HISTORICAL RAILROAD FOUNDATON,8664078326,HTTP://WWW.NNRY.COM/,-114.86518,39.26506,1100 AVENUE A P O BOX 150040,EAST ELY,NV,89315
8403200134,BOT,MAY ARBORETUM SOCIETY, ,HTTP://WWW.MAYARBORETUMSOCIETY.ORG/,-119.83688,39.52801,PO BOX 6225,RENO,NV,89513
8403200139,HST,SEARCHLIGHT MUSEUM GUILD, , ,-114.88379,35.47005,200 MICHAEL WENDELL WAY,SEARCHLIGHT,NV,89046
8403200140,CMU,CHILDREN'S MUSEUM OF NORTHERN NEVADA,7758842226,HTTP://WWW.CMNN.ORG,-119.76686,39.16911,813 N CARSON ST,CARSON CITY,NV,89701
8403200143,NAT,LAS VEGAS NATURAL HISTORY MUSEUM,7023843466,HTTP://WWW.LVNHM.ORG/,-115.13369,36.17992,900 LAS VEGAS BLVD N,LAS VEGAS,NV,89101
8403200145,ZAW,SOUTHERN NEVADA ZOO,7026474685,HTTP://WWW.LASVEGASZOO.COM,-115.18859,36.19122,1775 N RANCHO DR,LAS VEGAS,NV,89106
8403200148,ZAW,SIERRA NEVADA ZOOLOGICAL SOCIETY, ,HTTP://WWW.SIERRASAFARIZOO.ORG/,-119.91872,39.62545,10200 N VIRGINIA ST,RENO,NV,89506
8403200155,ART,LEFT OF CENTER ART GALLERY,7026477378,HTTP://WWW.LEFTOFCENTERART.ORG,-115.17386,36.22246,2207 WEST GOWAN,NO LAS VEGAS,NV,89032
8403200161,HST,NEVADA MUSEUM OF AVIATION AND MILITARY HISTORY, , ,-115.22992,36.09066,6315 W MESA VISTA AVE,LAS VEGAS,NV,89118
8403200163,BOT,SPRINGS PRESERVE,7028227712,HTTP://WWW.SPRINGSPRESERVE.ORG,-115.19249,36.16933,333 S VALLEY VIEW BLVD,LAS VEGAS,NV,89193
8403200177,ART,NEVADA MUSEUM OF ART,7753293333,HTTP://WWW.NEVADAART.ORG,-119.81326,39.52088,160 W LIBERTY ST,RENO,NV,89501
8403200178,HST,WHITE PINE PUBLIC MUSEUM,7752894710,HTTP://WWW.WPMUSEUM.ORG,-114.87852,39.25251,2000 AULTMAN ST,ELY,NV,89301
8403200190,ART,NEVADA MUSEUM OF FINE ART,7023822926,HTTP://WWW.SNMFA.COM/,-115.20806,36.15115,PO BOX 27287,LAS VEGAS,NV,89126
8403200193,HST,SPARKS HERITAGE FOUNDATION AND MUSEUM,7753551144,HTTP://SPARKSMUSEUM.ORG/,-119.75379,39.53517,820 VICTORIAN AVE,SPARKS,NV,89431
8403200201,SCI,TAHOE SCIENCE CENTER,7758817566,HTTP://TERC.UCDAVIS.EDU/ED-OUTREACH/TAHOE-SCIENCE-CENTER/INDEX.HTML,-119.93936,39.24321,291 COUNTRY CLUB DRIVE,INCLINE VILLAGE,NV,89451
8403200202,BOT,SIERRA NEVADA JOURNEYS,7753551688, ,-119.80875,39.52247,190 E LIBERTY ST,RENO,NV,89501
8403300049,CMU,KALEIDOSCOPE CHILDREN'S MUSEUM,6032294526, ,-71.5357,43.20387,8 S MAIN ST,CONCORD,NH,3301
8403300075,HST,DERRY HISTORY MUSEUM,6034341247, ,-71.32593,42.88091,29 W BROADWAY,DERRY,NH,3038
8403300077,CMU,CHILDREN'S MUSEUM-MEREDITH,6032796307,HTTP://WWW.THEZEEUM.COM,-71.49892,43.65441,28 LANG ST,MEREDITH,NH,3253
8403300078,HST,ASHLAND RAILROAD STATION MUSEUM,6039683902,HTTP://WWW.NEWHAMPSHIRE.COM/APPS/PBCS.DLL/ARTICLE?AID=/99999999/NEWHAMPSHIRE51/11429769/-1/NEWHAMPSHIRE56,-122.71014,42.19036,406 IOWA ST,ASHLAND,OR,97520
8403300088,HST,MILLYARD MUSEUM,6036227531, ,-71.46005,42.99179,129 AMHERST ST,MANCHESTER,NH,3101
8403300129,CMU,CHILDREN'S MUSEUM OF NEW HAMPSHIRE,6037422002,HTTP://WWW.CHILDRENS-MUSEUM.ORG,-70.87194,43.19505,6 WASHINGTON ST,DOVER,NH,3820
8403300168,HST,NEW HAMPSHIRE BOAT MUSEUM,6035694554,HTTP://WWW.NHBM.ORG/,-71.19989,43.59716,PO BOX 1195,WOLFEBORO FLS,NH,3896
8403300170,CMU,CHILDREN'S MUSEUM OF CONCORD, , ,-71.60447,43.27119,26 FOWLER ST,PENACOOK,NH,3303
8403300200,SCI,TOUCH THE FUTURE,6032717827,HTTP://WWW.STARHOP.COM/ABOUT-US/ON-THE-WEB.ASPX,-71.53314,43.2246,2 INSTITUTE DR,CONCORD,NH,3302
8403300213,SCI,SEACOAST SCIENCE CENTER,6034368043,HTTP://WWW.SEACOASTSCIENCECENTER.ORG,-70.7191,43.03438,570 OCEAN BLVD,RYE,NH,3870
8403300215,ART,JOURNEYS IN EDUCATION,6039244555,HTTP://MARIPOSAMUSEUM.ORG/,-71.9501,42.8776,26 MAIN ST,PETERBOROUGH,NH,3458
8403300217,HST,SEACOAST AFRICAN AMERICAN,6034306027,HTTP://SAACC-NH.ORG/,-70.75769,43.07876,PO BOX 4444,PORTSMOUTH,NH,3802
8403300218,HST,AMERICAN CLASSIC ARCADE MUSEUM, , ,-71.40722,43.5475,579 ENDICOTT STREET NORTH,LACONIA,NH,3247
8403300280,BOT,ROCKINGHAM COUNTY BOTANICAL GARDEN, , ,-70.9231,42.97722,181 HIGH STREET,EXETER,NH,3833
8403300293,HST,NEW HAMPSHIRE MAPLE MUSEUM, , ,-71.39891,43.34952,49 LOUDON RIDGE RD,LOUDON,NH,3307
8403300318,HST,MUSTER FIELD FARM MUSEUM,6039274276,HTTP://MUSTERFIELDFARM.COM/,-71.92381,43.36756,PO BOX 118,NORTH SUTTON,NH,3260
8403300320,HST,AMERICAN INDEPENDENCE MUSEUM,6037722622, ,-70.94876,42.98112,1 GOVERNORS LN,EXETER,NH,3833
8403300325,CMU,MOUNT WASHINGTON VALLEY CHILDREN'S MUSEUM,6033562992, ,-71.12888,44.04403,PO BOX 2602,NORTH CONWAY,NH,3860
8403300351,CMU,CHESHIRE CHILDREN'S MUSEUM,6039031800,HTTP://WWW.CHESHIRECHILDRENSMUSEUM.ORG,-72.28671,42.93237,222 WEST STREET,KEENE,NH,3431
8403300359,ART,3S CONTEMPORARY ARTS SPACE,6037663330, ,-70.76203,43.07913,319 VAUGHAN ST,PORTSMOUTH,NH,3801
8403300360,ZAW,W I L D CENTER AND ZOOLOGICAL PARK OF NEW ENGLAND,6038176735, ,-71.04123,43.21463,PO BOX 737,BARRINGTON,NH,3825
8403300363,SCI,SEE SCIENCE CENTER,6036690400,HTTP://WWW.SEE-SCIENCECENTER.ORG,-71.46767,42.98971,200 BEDFORD STREET,MANCHESTER,NH,3101
8403300369,HST,NEW HAMPSHIRE TELEPHONE MUSEUM,6034562234,HTTP://WWW.NHTELEPHONEMUSEUM.COM,-71.82064,43.28404,PO BOX 444,WARNER,NH,3278
8403300379,HST,MILL HOLLOW HERITAGE ASSOCIATION, , ,-72.29952,43.12528,801 FOREST RD,ALSTEAD,NH,3602
8403300384,HST,SUGAR HILL HISTORICAL MUSEUM,6038235336,HTTP://WWW.SUGARHILLNH.ORG/LIBRARY-AND-MUSEUM/SUGAR-HILL-HISTORICAL-MUSEUM/,-71.79258,44.22046,PO BOX 591,SUGAR HILL,NH,3586
8403300408,ART,AIDRON DUCKWORTH ART MUSEUM,6034693444,HTTP://WWW.AIDRONDUCKWORTHMUSEUM.ORG,-72.24369,43.53284,21 BEAN ROAD,MERIDEN,NH,3770
8403300410,BOT,AMOSKEAG FISHWAYS LEARNING & VISITORS CENTER,6036343314,HTTP://WWW.AMOSKEAGFISHWAYS.ORG,-71.46318,42.99229,4 FLETCHER ST,MANCHESTER,NH,3105
8403300411,BOT,BEAVER BROOK ASSOCIATION,6034657787,HTTP://WWW.BEAVERBROOK.ORG,-71.60741,42.71574,117 RIDGE ROAD,HOLLIS,NH,3049
8403300412,BOT,MARGRET AND H.A. REY CENTER,6032363308,HTTP://THEREYCENTER.ORG,-71.508,43.95041,PO BOX 286,WATERVILLE VALLEY,NH,3215
8403400029,HST,ROEBLING MUSEUM,6094997200,HTTP://ROEBLINGMUSEUM.ORG/,-74.78107,40.11442,PO BOX 9,ROEBLING,NJ,8554
8403400043,ART,MOTION PICTURE ARTS GALLERY,2016351444,HTTP://WWW.MPAGALLERY.COM/MAINPAGES/HOMEINTROPAGE.ASPX,-74.10613,40.8394,90 OAK ST,EAST RUTHERFORD,NJ,7073
8403400045,CMU,NEW JERSEY CHILDREN'S MUSEUM,2012625151, ,-74.07481,40.96264,599 VALLEY HEALTH PLZ,PARAMUS,NJ,7652
8403400067,ART,JANE VOORHEES ZIMMERLI ART MUSEUM,7329327237,HTTP://WWW.ZIMMERLIMUSEUM.RUTGERS.EDU,-74.44842,40.49887,71 HAMILTON STREET,NEW BRUNSWICK,NJ,8901
8403400086,ART,HIRAM BLAUVELT ART MUSEUM,2012610012, ,-74.03152,40.96397,705 KINDERKAMACK RD,ORADELL,NJ,7649
8403400102,ART,PRINCETON UNIVERISTY ART MUSEUM,6092583788,HTTP://ARTMUSEUM.PRINCETON.EDU,-74.66244,40.34675,MCCORMICK HALL,PRINCETON,NJ,8544
8403400104,HST,AFRICAN AMERICAN HERITAGE MUSEUM OF SOUTHERN NEW JERSEY,6093506662,HTTP://WWW.AAHMSNJ.ORG/,-74.4417,39.35879,2200 FAIRMOUNT AVE,ATLANTIC CIT,NJ,8401
8403400109,ART,BARRON ARTS CENTER,7326340413,HTTP://WWW.TWP.WOODBRIDGE.NJ.US,-74.27392,40.56128,582 RAHWAY AVE,WOODBRIDGE,NJ,7095
8403400112,BOT,CAMDEN CHILDREN'S GARDEN,8563658733,HTTP://WWW.CAMDENCHILDRENSGARDEN.ORG,-75.13026,39.94336,3 RIVERSIDE DR,CAMDEN,NJ,8103
8403400117,HST,AMERICAN MUSEUM OF EARTHS BIBLICAL HISTORY AND RESEARCH INSTITUTE, , ,-74.84407,40.67999,5 FIELDSTONE DR,LEBANON,NJ,8833
8403400118,HST,PORT OF TRENTON MUSEUM, ,HTTP://PORTOFTRENTON.ORG/OUR-PROJECTS/,-74.63288,40.3187,791 ALEXANDER RD,PRINCETON,NJ,8540
8403400132,BOT,WAGNER FARM ARBORETUM,9083507383,HTTP://WWW.WFAFNJ.ORG,-74.50246,40.65089,197 MOUNTAIN AVE,WARREN,NJ,7059
8403400141,SCI,NEW YORK MICROSCOPICAL SOCIETY,9734708733,HTTP://WWW.NYMS.ORG/,-74.15392,40.86523,66 MOUNT PROSPECT AVENUE,CLIFTON,NJ,7013
8403400168,HST,1759 VOUGHT HOUSE, ,HTTPS://1759HOUSE.WORDPRESS.COM/,-74.8863,40.62928,PO BOX 369,ANNANDALE,NJ,8801
