MID,DISCIPLINE,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8401800324,HSC,PORTAGE COMMUNITY HISTORICAL SOCIETY,2197628349,HTTP://WWW.INPCHS.COM/,-87.21371,41.55068,5250 US HIGHWAY 6,PORTAGE,IN,46368
8401800330,HSC,THINK LINCOLN, , ,-86.92705,38.11131,PO BOX 668,SANTA CLAUS,IN,47579
8401800331,HSC,HOOSIER OLD WHEELS,5745280923,HTTP://WWW.HOOSIEROLDWHEELS.COM/,-86.32089,41.34813,PO BOX 123,PLYMOUTH,IN,46563
8401800336,HSC,HOOSIER SALON PATRONS ASSOCIATION,3172535340, ,-86.14607,39.87342,711 E 65TH ST SUITE 202,INDIANAPOLIS,IN,46220
8401800341,HSC,WAYNE MONTGOMERY OLD PATHS TRACT SOCIETY,8122472560, ,-86.72244,38.66072,11298 OLD PATHS LN,SHOALS,IN,47581
8401800348,HSC,INDIANA HISTORICAL SOCIETY,3172321882, ,-86.16635,39.77019,450 W OHIO ST,INDIANAPOLIS,IN,46202
8401800350,HSC,TIPPECANOE COUNTY HISTORICAL ASSOCIATION,7654768411,HTTP://WWW.TCHA.MUS.IN.US,-86.8858,40.41724,1001 SOUTH ST,LAFAYETTE,IN,47901
8401800351,HSC,WAYNE COUNTY INDIANA HISTORICAL SOCIETY,7659625756,HTTP://WAYNECOUNTYHISTORICALMUSEUM.ORG/,-84.88692,39.83065,1150 N A ST,RICHMOND,IN,47374
8401800360,HSC,VIGO COUNTY HISTORICAL SOCIETY,8122359717, ,-87.40997,39.45195,1411 S 6TH ST,TERRE HAUTE,IN,47802
8401800362,HSC,NORTHERN IN HISTORICAL SOCIETY,5742359664, ,-86.26152,41.67619,808 W WASHINGTON ST,SOUTH BEND,IN,46601
8401800365,HSC,HESSTON STEAM MUSEUM,2197782783,HTTP://WWW.HESSTON.ORG,-86.67306,41.75299,1201 E 1000 N,LAPORTE,IN,46350
8401800369,HSC,INDIANA JEWISH HISTORICAL SOCIETY,2604596862, ,-85.22398,41.06789,6301 CONSTITUTION DR,FORT WAYNE,IN,46804
8401800372,HSC,SULLIVAN COUNTY HISTORICAL SOCIETY,8122686253, ,-87.40848,39.09516,10 S COURT ST,SULLIVAN,IN,47882
8401800373,HSC,MECCA HISTORICAL SOCIETY,7655693752, ,-87.35431,39.71043,5575 W 400 S,MONTEZUMA,IN,47862
8401800374,HSC,ARCHITECTURE & COMMUNITY HERITAGE,2604265117,HTTP://ARCHFW.ORG,-85.13482,41.07977,818 LAFAYETTE ST,FORT WAYNE,IN,46802
8401800377,HSC,THREE-CREEKS HISTORICAL ASSOCIATION, , ,-87.4035,41.28999,1505 E COMMERCIAL AVE,LOWELL,IN,46356
8401800378,HSC,WAKARUSA HISTORICAL SOCIETY,5748621181,HTTP://WAKARUSAHISTORICALSOCIETY.COM/,-86.01601,41.52934,403 E WABASH AVE,WAKARUSA,IN,46573
8401800379,HSC,BLACKFORD COUNTY HISTORICAL SOCIETY,7653483103,HTTP://BCHS-IN.ORG,-85.36473,40.4535,PO BOX 264,HARTFORD CIT,IN,47348
8401800381,HSC,BENTON COUNTY HISTORICAL SOCIETY, , ,-87.3221,40.61265,PO BOX 341,FOWLER,IN,47944
8401800382,HSC,JOHNSON COUNTY HISTORICAL SOCIETY,3193515738,HTTP://WWW.JOHNSONCOUNTYMUSEUM.ORG,-86.05514,39.48228,135 N MAIN ST,FRANKLIN,IN,46131
8401800383,HSC,BOONE COUNTY HISTORICAL SOCIETY,7654839414,HTTP://WWW.BOONECOUNTYHISTORICAL.ORG/,-86.47149,40.04766,404 WEST MAIN STREET,LEBANON,IN,46052
8401800384,HSC,WHITEWATER VALLEY RAILROAD,7658252054,HTTP://WWW.WHITEWATERVALLEYRR.ORG,-85.14357,39.64256,PO BOX 406,CONNERSVILLE,IN,47331
8401800385,HSC,WARREN COUNTY HISTORICAL SOCIETY, , ,-87.34709,40.29023,PO BOX 176,WILLIAMSPORT,IN,47993
8401800386,HSC,JACKSON COUNTY HISTORICAL SOCIETY,8123581745, ,-86.03943,38.87839,207 E WALNUT ST,BROWNSTOWN,IN,47220
8401800387,HSC,DEKALB CO HISTORICAL SOCIETY,5405864520,HTTP://WWW.BEDFORDVAMUSEUM.ORG/,-84.86907,41.42981,201 E MAIN ST,BUTLER,IN,46721
8401800389,HSC,NORTH MANCHESTER HISTORICAL SOCIETY,2609820672,HTTP://NMANCHESTERHISTORY.ORG,-85.76994,40.99911,122 E MAIN ST,N MANCHESTER,IN,46962
8401800390,HSC,CLINTON COUNTY HISTORICAL SOCIETY,7656592030,HTTP://WWW.CCHSM-INDIANA.COM/,-86.50717,40.28056,301 E CLINTON ST,FRANKFORT,IN,46041
8401800392,HSC,LAKE COUNTY HISTORICAL SOCIETY,2196623975,HTTP://WWW.CPCOURTHOUSE.ORG,-87.35156,41.42391,COURTHOUSE SQUARE SUITE,CROWN POINT,IN,46307
8401800393,HSC,HERITAGE OF HOPE,8125465115,HTTP://WWW.HERITAGEOFHOPE.COM,-85.77004,39.30308,611 HARRISON ST,HOPE,IN,47246
8401800394,HSC,FRANKLIN TOWNSHIP HISTORICAL SOCIETY, ,HTTP://WWW.FTHS.ORG,-86.0187,39.67638,6510 S FRANKLIN ROAD,INDIANAPOLIS,IN,46239
8401800395,HSC,CARROLL COUNTY HISTORICAL SOCIETY,7655643152,HTTP://WWW.CARROLLCOUNTYMUSEUM.ORG/,-86.67505,40.58583,101 W MAIN ST,DELPHI,IN,46923
8401800396,HSC,WHITE COUNTY HISTORICAL SOCIETY,5745833998,HTTP://WWW.WHITECOUNTYHISTORY.COM,-86.76027,40.74389,101 S BLUFF ST,MONTICELLO,IN,47960
8401800397,HSC,PENDLETON HISTORICAL MUSEUM,3177784248,HTTP://PENDLETONHISTORICALMUSEUM.COM/,-85.76119,39.99346,PO BOX 345,PENDLETON,IN,46064
8401800398,HSC,CLAY COUNTY HISTORICAL SOCIETY,8124464036, ,-87.12626,39.52348,100 E NATIONAL AVE,BRAZIL,IN,47834
8401800399,HSC,SHELBY TOWNSHIP HISTORICAL ASSOCIATION,7655832165, ,-86.93832,40.44753,2226 FRANCISCAN DR,W LAFAYETTE,IN,47906
8401800404,HSC,GOSHEN HISTORICAL SOCIETY,5745331053,HTTP://WWW.GOSHENHISTORICAL.ORG,-85.83589,41.58566,124 S MAIN ST,GOSHEN,IN,46526
8401800406,HSC,WABASH MARKETPLACE,2605630975,HTTP://WWW.WABASHMARKETPLACE.ORG,-85.82372,40.79673,104 W MARKET ST,WABASH,IN,46992
8401800407,HSC,GREENE COUNTY INDIANA HISTORICAL SOCIETY,8123848400,HTTP://GREENECOUNTYHISTORICALSOCIETY.ORG/,-86.93728,39.02616,27 S WASHINGTON STREET,BLOOMFIELD,IN,47424
8401800408,HSC,HUNTINGTON COUNTY HISTORICAL SOCIETY,2603567264,HTTP://WWW.VISITHUNTINGTON.ORG/ATTRACTIONS/HUNTINGTON-COUNTY-HISTORICAL-MUSEUM,-85.49127,40.88155,315 COURT ST,HUNTINGTON,IN,46750
8401800409,HSC,LAKE STATION HISTORICAL SOCIETY, , ,-87.25306,41.57205,2400 CENTRAL AVE,LAKE STATION,IN,46405
8401800416,HSC,HISTORIC PRESERVATION OF PORTER COUNTY, , ,-87.08251,41.44946,2056 S STATE ROAD 2,VALPARAISO,IN,46385
8401800417,HSC,MONTGOMERY COUNTY HISTORICAL SOCIETY,7653623416,HTTP://WWW.LANE-MCHS.ORG,-86.8983,40.03961,212 S WATER ST,CRAWFORDSVLL,IN,47933
8401800418,HSC,CANAL SOCIETY OF INDIANA, ,HTTP://WWW.INDCANAL.ORG/,-85.13666,41.07192,PO BOX 10808,FORT WAYNE,IN,46854
8401800419,HSC,SWITZERLAND COUNTY HISTORICAL SOCIETY,8124273560,HTTP://WWW.SWITZCOMUSEUMS.ORG,-85.0653,38.74764,208 E MARKET ST,VEVAY,IN,47043
8401800420,HSC,STEUBEN COUNTY HISTORICAL SOCIETY, , ,-84.97899,41.67001,1800 N STATE ROAD 827,ANGOLA,IN,46703
8401800421,HSC,POSEY COUNTY HISTORICAL SOCIETY, , ,-87.8999,37.94317,PO BOX 171,MOUNT VERNON,IN,47620
8401800423,HSC,NORTH EAST INDIANA STEAM & GAS ASSOCIATION, , ,-85.42322,41.63977,401 S SHERMAN ST,LAGRANGE,IN,46761
8401800425,HSC,FREETOWN VILLAGE,3176311870, ,-86.16692,39.77584,617 INDIANA AVE,INDIANAPOLIS,IN,46206
8401800428,HSC,SWISS HERITAGE SOCIETY,2605898007, ,-84.94404,40.66046,1200 SWISSWAY RD,BERNE,IN,46711
8401800430,HSC,SOUTH LAKE COUNTY AGRICULTURAL HISTORICAL SOCIETY, , ,-87.36309,41.41763,PO BOX 847,CROWN POINT,IN,46308
8401800431,HSC,HISTORIC IRVINGTON PLEASANT RUN RUN,3173597000, ,-86.09761,39.77834,802 N GRANT AVE,INDIANAPOLIS,IN,46201
8401800432,HSC,GARY HISTORICAL AND CULTURAL SOCIETY, , ,-87.36681,41.60185,2409 W 5TH AVE,GARY,IN,46404
8401800433,HSC,WHITE RIVER VALLEY ANTIQUE ASSOCIATION, , ,-86.94506,39.10385,5823 N STATE ROAD 157,BLOOMFIELD,IN,47424
8401800434,HSC,ART ASSOCIATION OF HENRY CNTY,7655292634,HTTP://WWW.HENRYCOUNTYARTS.ORG/,-85.36744,39.92943,218 S 15TH ST,NEW CASTLE,IN,47362
8401800437,HSC,LINDEN MADISON TOWNSHIP HISTORICAL SOCIETY, ,HTTP://WWW.LINDENDEPOT.COM,-86.91167,40.10559,PO BOX 154,LINDEN,IN,47955
8401800440,HSC,DEARBORN COUNTY HISTORICAL SOCIETY,8125374075,HTTP://WWW.ROOTSWEB.ANCESTRY.COM,-84.85237,39.08874,508 W HIGH ST,LAWRENCEBURG,IN,47025
8401800441,HSC,CARNEGIE HISTORIC LANDMARK PRESERVATION SOCIETY,8127444015,HTTP://WWW.THECARNEGIEHALL.ORG/,-85.0896,39.11297,14687 MAIN ST,MOORES HILL,IN,47032
8401800442,HSC,HISTORIC FORKS OF THE WABASH,2603561903, ,-85.5307,40.87743,3011 WEST PARK DRIVE,HUNTINGTON,IN,46750
8401800444,HSC,FERDINAND HISTORICAL SOCIETY,8129451839,HTTP://WWW.FERDINANDHISTORY.ORG,-86.85849,38.22709,1440 MICHIGAN STREET,FERDINAND,IN,47532
8401800445,HSC,NOBLESVILLE PRESERVATION ALLIANCE,3174261672,HTTP://WWW.NOBLESVILLEPRESERVATION.COM/,-86.00197,40.03931,PO BOX 632,NOBLESVILLE,IN,46061
8401800448,HSC,POLAND CHAPEL HISTORICAL SOCIETY,8129866330, ,-86.96774,39.46168,5251 N CANDLESTICK CORNE,CENTERPOINT,IN,47840
8401800449,HSC,JOHN DILLENGER BANK ROBBERY RUN AND DALEVILLE CLASSIC CAR CLUB, , ,-85.55707,40.1278,7554 S RIVER RD,DALEVILLE,IN,47334
8401800450,HSC,FLOYD COUNTY HISTORICAL SOCIETY, , ,-85.82327,38.28731,PO BOX 455,NEW ALBANY,IN,47151
8401800453,HSC,UNION COUNTY HISTORICAL SOCIETY,7653101140, ,-84.98873,39.64215,PO BOX 143,LIBERTY,IN,47353
8401800455,HSC,PRESERVATION SOCIETY OF UNION CITY IND-OHIO,7659643144, ,-84.8073,40.19929,101 N COLUMBIA ST,UNION CITY,IN,47390
8401800457,HSC,CAMP TIPPECANOE CIVIL WAR ROUND TABLE, , ,-86.97767,40.47443,3724 CHANCELLOR WAY,W LAFAYETTE,IN,47906
8401800459,HSC,HISTORIC NEW CARLISLE,5746543897,HTTP://WWW.HISTORICNEWCARLISLE.ORG,-86.51612,41.70878,PO BOX 107,NEW CARLISLE,IN,46552
8401800461,HSC,OSCEOLA HISTORICAL SOCIETY, , ,-86.07653,41.67596,PO BOX 14,OSCEOLA,IN,46561
8401800464,HSC,JASPER COUNTY HISTORICAL SOCIETY,2195952219,HTTP://WWW.JASPERCOUNTYMUSEUM.NET/,-87.15542,40.94024,479 N VAN RENSSELAER ST,RENSSELAER,IN,47978
8401800465,HSC,SHIRLEY CENTENNIAL & HISTORICAL SOCIETY, , ,-85.55963,39.91402,PO BOX 258,SHIRLEY,IN,47384
8401800475,HSC,CRAWFORD COUNTY HISTORICAL AND GENEALOGICAL SOCIETY, , ,-86.34377,38.20094,218 N FIRST STREET,LEAVENWORTH,IN,47137
8401800476,HSC,HISTORICAL SOCIETY OF OGDEN DUNES INDIANA, ,HTTP://WWW.ODHISTORY.ORG,-87.18982,41.61965,115 HILLCREST RD,OGDEN DUNES,IN,46368
8401800479,HSC,HEBRON HISTORICAL SOCIETY,2919963192, ,-87.20708,41.33187,PO BOX 679,HEBRON,IN,46341
8401800480,HSC,HISTORIC METAMORA,7656472194,HTTP://WWW.METAMORAINDIANA.COM,-85.12828,39.43089,PO BOX 13,METAMORA,IN,47030
8401800481,HSC,HISTORIC MADISON FOUNDATION,8122652967, ,-85.38016,38.73749,500 WEST ST,MADISON,IN,47250
8401800482,HSC,ATHENAEUM,3176552755,HTTP://WWW.ATHENAEUMFOUNDATION.ORG/,-86.15054,39.77385,401 EAST MICHIGAN STREET,INDLANAPOLIS,IN,46204
8401800484,HSC,T C STEELE STATE HISTORIC SITE,8129882785,HTTP://WWW.TCSTEELE.ORG,-86.34772,39.13659,4220 T C STEELE RD,NASHVILLE,IN,47448
8401800487,HSC,NEWTON COUNTY HISTORICAL SOCIETY,2194746944, ,-87.44634,40.77723,PO BOX 303,KENTLAND,IN,47951
8401800488,HSC,SCOTT COUNTY GENEALOGICAL SOCIETY,8127523388,HTTP://WWW.SCGSI.COM/,-85.77006,38.67577,1050 SOUTH MAIN STREET,SCOTTSBURG,IN,47170
8401800490,HSC,MEMORIAL OPERA HOUSE FOUNDATION,2195489137,HTTP://WWW.MEMORIALOPERAHOUSE.COM/,-87.05952,41.4667,104 INDIANA AVE,VALPARAISO,IN,46383
8401800492,HSC,FRANKLIN COUNTY CITIZENS FOR HISTORIC PRESERVATION, , ,-84.87337,39.38906,6045 JOHNSON FORK RD,CEDAR GROVE,IN,47016
8401800493,HSC,OWEN COUNTY HISTORICAL & GENEALOGICAL SOCIETY, ,HTTP://WWW.SWEETOWEN.NET/OCHGSHOMEPAGE.HTML,-86.77264,39.28545,569,SPENCER,IN,47460
8401800497,HSC,MORGAN COUNTY HISTORICAL PRESERVATION SOCIETY,7653420391, ,-86.45619,39.4639,PO BOX 1377,MARTINSVILLE,IN,46151
8401800499,HSC,WILBUR WRIGHT BIRTHPLACE,7653322495,HTTP://WWW.WWBIRTHPLACE.COM,-85.24359,39.95783,1525 N COUNTY ROAD 750 E,HAGERSTOWN,IN,47346
8401800505,HSC,BETHLEHEM TOWNSHIP HERITAGE PRESERVATION ASSOCIATION, , ,-85.50655,38.5589,PO BOX 242,NEW WASHINGT,IN,47162
8401800512,HSC,ALLEN COUNTY COURTHOUSE PRESERVATION TRUST,2604497638, ,-85.13974,41.08015,715 S CALHOUN ST RM 300,FORT WAYNE,IN,46802
8401800513,HSC,PEOPLE ENGAGING IN PRESERVATION, , ,-86.69538,41.62198,PO BOX 853,LAPORTE,IN,46352
8401800514,HSC,HENDRICKS COUNTY HERITAGE, , ,-86.5177,39.68762,4998 S STATE ROAD 39,CLAYTON,IN,46118
8401800515,HSC,IRVINGTON HISTORICAL SOCIETY,3173532662,HTTP://IRVINGTONHISTORICAL.ORG,-86.07748,39.76616,5350 UNIVERSITY AVE,INDIANAPOLIS,IN,46219
8401800516,HSC,TIPTON COUNTY HISTORICAL SOCIETY,7656755828,HTTP://WWW.TIPTONHISTORICAL.COM,-86.04548,40.27731,323 W SOUTH ST,TIPTON,IN,46072
8401800517,HSC,BESANCON HISTORICAL SOCIETY, , ,-84.93836,41.05052,15535 LINCOLN HWY E,NEW HAVEN,IN,46774
8401800519,HSC,GENE STRATTON PORTER MEMORIAL SOCIETY,2608543790, ,-85.35115,41.4826,1205 PLEASANT POINT,ROME CITY,IN,46784
8401800524,HSC,DELPHI PRESERVATION SOCIETY, , ,-86.65951,40.59851,PO BOX 161,DELPHI,IN,46923
8401800527,HSC,VANDALIA COMMUNITY PRESERVATION ASSOCIATION, ,HTTP://VANDALIACPA.ORG/,-86.84577,39.29862,5471 VANDALIA RD,SPENCER,IN,47460
8401800529,HSC,VERMILLION COUNTY INDIANA HISTORICAL SOCIETY,7654924417,HTTP://VCIHS.COM/,-87.40505,39.88177,PO BOX 273,NEWPORT,IN,47966
8401800530,HSC,DUBOIS COUNTY GENEALOGICAL SOCIETY,8126347733, ,-86.9378,38.413,2704 NEWTON ST,JASPER,IN,47547
8401800533,HSC,GENEALOGICAL SOCIETY OF MARION COUNTY,3178914762,HTTP://GENEALOGYINDY.ORG/,-86.1617,39.76142,PO BOX 2292,INDIANAPOLIS,IN,46206
8401800535,HSC,WANATAH HISTORICAL SOCIETY, ,HTTP://WWW.WANATAH.ORG/,-86.90116,41.42941,PO BOX 156,WANATAH,IN,46390
8401800536,HSC,GOSPORT MUSEUM SOCIETY, ,HTTP://WWW.DIVINGMUSEUM.CO.UK/,-86.66073,39.35827,PO BOX 50,GOSPORT,IN,47433
8401800538,HSC,MATTHEWS COVERED BRIDGE HISTORICAL SOCIETY, , ,-85.49567,40.3887,PO BOX 153,MATTHEWS,IN,46957
8401800539,HSC,JEFFERSON COUNTY PRESERVATION COUNCIL,8128394770, ,-85.2229,38.88677,9713 NORTH STATE ROAD 62,CANAAN,IN,47224
8401800540,HSC,IRELAND HISTORICAL SOCIETY, , ,-87.04178,38.40032,7154 W 150N,JASPER,IN,47546
8401800542,HSC,ELKHART COUNTY GENEALOGICAL SOCIETY,5748484322, ,-85.97094,41.68198,PO BOX 1031,ELKHART,IN,46515
8401800543,HSC,DEMOTTE HISTORICAL SOCIETY, , ,-87.22599,41.17803,PO BOX 404,DEMOTTE,IN,46310
8401800545,HSC,ELWOOD-PIPECREEK HISTORICAL SOCIETY,7655529849, ,-85.84206,40.26244,1403 MADISON ROAD,ELWOOD,IN,46036
8401800548,HSC,LEW WALLACE STUDY PRESERVATION SOCIETY,7653625769,HTTP://WWW.BEN-HUR.COM,-86.8952,40.03955,200 WALLACE AVENUE,CRAWFORDSVLLE,IN,47933
8401800550,HSC,CULBERTSON MANSION,8129449600,HTTP://WWW.INDIANAMUSEUM.ORG,-85.81345,38.28644,914 E MAIN ST,NEW ALBANY,IN,47150
8401800551,HSC,CORYDON CAPITOL STATE HISTORIC,8127384890, ,-86.12428,38.21229,126 EAST WALNUT STREET,CORYDON,IN,47112
8401800553,HSC,HISTORIC ALLEN CHAPEL,8128778135, ,-87.35271,39.46631,PO BOX 3692,TERRE HAUTE,IN,47803
8401800554,HSC,PEKIN HISTORICAL SOCIETY,3094773044, ,-86.02553,38.53111,5260 S STATE ROAD 60,PEKIN,IN,47165
8401800556,HSC,ANTIQUARIAN & HISTORICAL SOCIETY OF CULVER,5746350053, ,-86.42731,41.22095,PO BOX 125,CULVER,IN,46511
8401800559,HSC,JOSEPH BOGGS SOCIETY FOR HISTORICAL PRESERVATION,3178357215, ,-85.91592,39.55948,2616 N SAND CREEK RD,BOGGSTOWN,IN,46110
8401800562,HSC,WESTFIELD-WASHINGTON HISTORICAL SOCIETY,3178045365, ,-86.12771,40.04191,145 S UNION STREET,WESTFIELD,IN,46074
8401800568,HSC,HUNTERTOWN HISTORICAL SOCIETY, ,HTTP://WWW.HUNTERTOWNHISTORICALSOC.ORG/,-85.19197,41.24831,3420 MCCOMB RD,HUNTERTOWN,IN,46748
8401800576,HSC,AFRICAN-AFRICAN AMERICAN HISTORICAL SOCIETY,2604200765,HTTP://AFRICAN-AMERICANFW.COM,-85.13289,41.07409,436 E DOUGLAS AVE,FORT WAYNE,IN,46802
8401800577,HSC,CLAY TOWNSHIP HISTORICAL AND PRESERVATION SOCIETY,7658865166, ,-85.04157,39.89271,19 PEARL STREET,GREENS FORK,IN,47345
8401800584,HSC,BATESVILLE AREA HISTORICAL SOCIETY, , ,-85.22384,39.29813,15 W GEORGE ST,BATESVILLE,IN,47006
8401800587,HSC,GREENTOWN HISTORICAL SOCIETY,7656283800,HTTP://WWW.GREENTOWNHISTORY.ORG,-85.97295,40.48181,PO BOX 313,GREENTOWN,IN,46936
8401800588,HSC,PULASKI COUNTY HISTORICAL SOCIETY,5749463552,HTTP://WWW.INDIANAHISTORY.ORG/,-86.60271,41.05093,121 S MONTICELLO ST,WINAMAC,IN,46996
8401800591,HSC,INDIANA AFRICAN AMERICAN GENEOLOGY GROUP, ,HTTP://WWW.INDYAFRIAMGEN.ORG/,-86.1617,39.76142,PO BOX 1811,INDIANAPOLIS,IN,46206
8401800596,HSC,TIPPECANOE STEAM & GAS POWER ASSOCIATION, ,HTTP://WWW.TSGPAI.ORG/,-86.8263,40.53656,PO BOX 57,BATTLE GROUN,IN,47920
8401800597,HSC,NORTH CENTRAL INDIANA ANTIQUE TRACTOR PULLERS ASSOCIATION, , ,-86.01916,40.9916,15486 N STATE ROAD 19,MACY,IN,46951
8401800599,HSC,FOUNTAIN COUNTY GENEALOGY SOCIETY,7652944954,HTTP://WWW.FOCOGENSOC.ORG/,-87.25211,40.11547,PO BOX 273,VEEDERSBURG,IN,47987
8401800603,HSC,HISTORICAL SOCIETY OF THE UNITED STATES DISTRICT COURT, , ,-86.15672,39.76997,46 EAST OHIO STREET,INDIANAPOLIS,IN,46204
8401800608,HSC,HOOSIER KITEFLIERS SOCIETY, ,HTTP://WWW.HOOSIERKITE.ORG/,-86.22832,40.3625,PO BOX 281,RUSSIAVILLE,IN,46979
8401800610,HSC,DIVISION STREET SCHOOL, , ,-85.82327,38.28731,PO BOX 4,NEW ALBANY,IN,47151
8401800611,HSC,JACKSON TOWNSHIP HISTORICAL SOCIETY,7656765891, ,-86.61679,39.96149,PO BOX 297,JAMESTOWN,IN,46147
8401800618,HSC,WESTVILLE COMMUNITY HISTORICAL SOCIETY, , ,-86.90677,41.55273,PO BOX 395,WESTVILLE,IN,46391
8401800624,HSC,PRAIRIE PRESERVATION GUILD,7658848191,HTTP://WWW.FOWLERTHEATRE.COM/,-87.3221,40.61265,PO BOX 125,FOWLER,IN,47944
8401800628,HSC,VETERANS MEMORIAL PARK ASSOCIATION, , ,-85.89225,38.97624,PO BOX 1052,SEYMOUR,IN,47274
8401800630,HSC,OLD UNION COMMUNITY ASSOCIATION, , ,-86.93707,38.62596,4098 S 1200 E,LOOGOOTEE,IN,47553
8401800631,HSC,NAVILLETON SCHOOLHOUSE,8129235419, ,-85.93862,38.38218,7500 NAVILLETON RD,FLOYDS KNOBS,IN,47119
8401800635,HSC,RUSH COUNTY HISTORICAL SOCIETY,7659322492, ,-85.44053,39.61058,PO BOX 302,RUSHVILLE,IN,46173
8401800636,HSC,MADISON COUNTY HISTORICAL SOCIETY,7656830052,HTTP://WWW.ANDERSONMCHS.COM/,-85.67936,40.10501,15 W 11TH STREET,ANDERSON,IN,46015
8401800637,HSC,CASS COUNTY HISTORICAL SOCIETY & MUSEUM,5747533866,HTTP://WWW.CASSHISTORY.COM,-86.35691,40.75442,1004 E MARKET ST,LOGANSPORT,IN,46947
8401800638,HSC,MENNONITE HISTORICAL SOCIETY,5745357418, ,-85.82849,41.5654,1700 S MAIN ST,GOSHEN,IN,46526
8401800640,HSC,BROWN COUNTY HISTORICAL SOCIETY,8129882899,HTTP://WWW.BROWNCOUNTYHISTORYCENTER.ORG/,-86.2463,39.20689,46 E GOULD STREET,NASHVILLE,IN,47448
8401800641,HSC,FRANKLIN COUNTY HISTORICAL SOCIETY,3176475506, ,-85.0128,39.42333,826 MAIN ST,BROOKVILLE,IN,47012
8401800642,HSC,SHELBY COUNTY HISTORICAL SOCIETY,3173924634,HTTP://WWW.GROVERMUSEUM.ORG,-85.77763,39.52302,52 W BROADWAY ST,SHELBYVILLE,IN,46176
8401800643,HSC,HISTORICAL AUTOMOBILE ASSOCIATION OF NORTHEASTERN INDIANA, , ,-85.09438,41.01626,LOCAL,FORT WAYNE,IN,46816
8401800644,HSC,DUNELAND HISTORICAL SOCIETY,2199839715, ,-87.06021,41.60813,PO BOX 2034,CHESTERTON,IN,46304
8401800650,HSC,OUR HERITAGE,8123468989,HTTP://WWW.JENNINGSCOUNTY.ORG/,-85.60942,38.98489,134 E BROWN ST,VERNON,IN,47282
8401800652,HSC,BARTHOLOMEW COUNTY HISTORICAL SOCIETY,8123723541,HTTP://WWW.BARTHIST.COM,-85.91911,39.20155,524 3RD ST,COLUMBUS,IN,47201
8401800655,HSC,HAMILTON COUNTY HISTORICAL SOCIETY,3177700775, ,-86.00197,40.03931,PO BOX 397,NOBLESVILLE,IN,46061
8401800656,HSC,WASHINGTON COUNTY HISTORICAL SOCIETY,8128836495,HTTP://WWW.JOHNHAYCENTER.ORG/,-86.09701,38.60564,307 E MARKET ST,SALEM,IN,47167
8401800660,HSC,MARTIN COUNTY HISTORICAL SOCIETY,8122471133,HTTP://WWW.MARTINCOUNTYHISTORICALSOCIETY.COM/,-86.79797,38.66987,220 CAPITAL ST,SHOALS,IN,47581
8401800661,HSC,ADAMS COUNTY HISTORICAL SOCIETY, , ,-84.93447,40.82999,PO BOX 262,DECATUR,IN,46733
8401800662,HSC,STONES TRACE HISTORICAL SOCIETY, ,HTTP://WWW.STONESTRACE.COM,-85.58631,41.4634,5111 LINCOLNWAY SOUTH,LIGONIER,IN,46767
8401800663,HSC,LA GRANGE COUNTY HISTORICAL SOCIETY, ,HTTP://WWW.LCIGS.ORG/,-85.45617,41.61212,PO BOX 61,LAGRANGE,IN,46761
8401800664,HSC,TELL CITY HISTORICAL SOCIETY,8127722020, ,-86.76868,37.94856,548 9TH ST,TELL CITY,IN,47586
8401800666,HSC,GRANT COUNTY HISTORICAL SOCIETY,7656623753,HTTP://WWW.MARION.LIB.IN.US/GCHS.HTM,-85.66822,40.56387,800 W EUCLID AVE,MARION,IN,46952
8401800669,HSC,TRINITY SPRINGS MUSTERING ELM GROUP, , ,-86.77695,38.63385,7926 STATE ROAD 550,SHOALS,IN,47581
8401800672,HSC,FOUR PRESIDENTS CORNERS HISTORICAL SOCIETY, , ,-84.87557,41.00813,20422 MAPLES RD,MONROEVILLE,IN,46773
8401800678,HSC,CHAPIN PARK, , ,-86.25678,41.68355,612 PORTAGE AVE,SOUTH BEND,IN,46616
8401800679,HSC,MONTPELIER HISTORICAL SOCIETY,7657285334, ,-85.27636,40.55386,109 E HUNTINGTON ST,MONTPELIER,IN,47359
8401800681,HSC,OLD EVANSVILLE HISTORIC ASSOCIATION, ,HTTP://OLDEVANSVILLEHISTORICASSOCIATION.COM,-87.55867,37.95693,PO BOX 1012,EVANSVILLE,IN,47706
8401800684,HSC,REMINGTON AREA HISTORICAL SOCIETY,2912612307, ,-87.15461,40.7598,PO BOX 596,REMINGTON,IN,47977
8401800692,HSC,HISTORIC MICHIGAN ROAD ASSOCIATION, , ,-86.2908,41.39038,12954 6TH RD,PLYMOUTH,IN,46563
8401800693,HSC,INDIANAS HISTORIC PATHWAYS,8122844534, ,-85.74053,38.27168,115 W CHESTNUT ST,JEFFERSONVLL,IN,47130
8401800695,HSC,SILVER HILLS HISTORICAL SOCIETY, , ,-85.82327,38.28731,PO BOX 2025,NEW ALBANY,IN,47151
8401800697,HSC,ABINGTON HISTORICAL SOCIETY, ,HTTP://WWW.ABINGTON.ORG,-84.96443,39.7335,4666 POTTERSHOP RD,CENTERVILLE,IN,47330
8401800700,HSC,FULTON COUNTY HISTORICAL SOCIETY,5742234436, ,-86.24089,41.11043,37 E 375 N,ROCHESTER,IN,46975
